DateTime,M_ID,Err_ID
7/2/2015 10:00:00 AM,8,E02
7/4/2015 5:00:00 PM,8,E02
8/3/2015 6:00:00 AM,8,E05
8/14/2015 11:00:00 AM,8,E03
8/24/2015 9:00:00 AM,8,E02
9/18/2015 11:00:00 AM,8,E03
10/7/2015 7:00:00 PM,8,E04
10/10/2015 6:00:00 AM,8,E04
10/15/2015 2:00:00 AM,8,E03
10/17/2015 6:00:00 AM,8,E05
10/30/2015 5:00:00 PM,8,E05
11/3/2015 8:00:00 AM,8,E05
11/15/2015 10:00:00 PM,8,E02
11/18/2015 10:00:00 PM,8,E03
11/19/2015 10:00:00 AM,8,E02
12/15/2015 3:00:00 AM,8,E02
12/16/2015 7:00:00 PM,8,E04
12/19/2015 11:00:00 AM,8,E04
12/23/2015 7:00:00 AM,8,E04
12/23/2015 5:00:00 PM,8,E02
12/24/2015 7:00:00 AM,8,E04
12/30/2015 9:00:00 PM,8,E04
1/1/2016 5:00:00 AM,8,E03
1/4/2015 4:00:00 AM,9,E04
1/5/2015 8:00:00 PM,9,E03
1/25/2015 2:00:00 AM,9,E01
2/18/2015 8:00:00 PM,9,E02
3/3/2015 6:00:00 AM,9,E01
3/9/2015 11:00:00 AM,9,E01
3/22/2015 8:00:00 AM,9,E03
4/1/2015 5:00:00 AM,9,E04
4/10/2015 12:00:00 PM,9,E05
4/29/2015 4:00:00 AM,9,E01
6/5/2015 11:00:00 AM,9,E02
6/14/2015 1:00:00 PM,9,E04
6/16/2015 6:00:00 AM,9,E02
6/16/2015 6:00:00 AM,9,E03
6/17/2015 11:00:00 PM,9,E04
6/19/2015 1:00:00 PM,9,E01
6/22/2015 12:00:00 AM,9,E04
7/1/2015 6:00:00 AM,9,E01
7/16/2015 6:00:00 AM,9,E02
7/16/2015 6:00:00 AM,9,E03
7/30/2015 9:00:00 AM,9,E03
8/8/2015 8:00:00 AM,9,E04
8/16/2015 5:00:00 AM,9,E01
8/18/2015 1:00:00 PM,9,E04
8/18/2015 3:00:00 PM,9,E01
8/30/2015 6:00:00 AM,9,E02
8/30/2015 6:00:00 AM,9,E03
9/14/2015 6:00:00 AM,9,E01
10/12/2015 1:00:00 AM,9,E02
10/14/2015 6:00:00 AM,9,E02
10/14/2015 6:00:00 AM,9,E03
11/13/2015 6:00:00 AM,9,E01
11/19/2015 4:00:00 AM,9,E03
11/22/2015 2:00:00 PM,9,E03
11/24/2015 2:00:00 PM,9,E03
12/1/2015 3:00:00 AM,9,E02
12/13/2015 6:00:00 AM,9,E02
12/13/2015 6:00:00 AM,9,E03
12/13/2015 7:00:00 AM,9,E04
12/27/2015 10:00:00 AM,9,E02
1/1/2015 8:00:00 PM,10,E01
1/6/2015 4:00:00 AM,10,E03
1/18/2015 6:00:00 AM,10,E02
1/18/2015 6:00:00 AM,10,E03
1/22/2015 5:00:00 AM,10,E01
1/29/2015 3:00:00 AM,10,E04
2/10/2015 12:00:00 AM,10,E01
2/11/2015 3:00:00 AM,10,E01
2/12/2015 11:00:00 PM,10,E05
2/13/2015 10:00:00 AM,10,E03
3/4/2015 12:00:00 AM,10,E02
3/5/2015 3:00:00 PM,10,E03
3/18/2015 11:00:00 AM,10,E01
3/21/2015 2:00:00 PM,10,E04
3/26/2015 8:00:00 AM,10,E01
4/3/2015 6:00:00 AM,10,E02
4/3/2015 6:00:00 AM,10,E03
4/6/2015 5:00:00 AM,10,E02
4/14/2015 12:00:00 AM,10,E03
4/14/2015 9:00:00 AM,10,E01
5/18/2015 6:00:00 AM,10,E02
5/18/2015 6:00:00 AM,10,E03
5/31/2015 3:00:00 AM,10,E01
6/2/2015 6:00:00 AM,10,E01
6/12/2015 12:00:00 PM,10,E04
6/16/2015 6:00:00 AM,10,E01
6/17/2015 6:00:00 AM,10,E02
6/17/2015 6:00:00 AM,10,E03
7/1/2015 2:00:00 PM,10,E03
7/25/2015 4:00:00 PM,10,E03
7/29/2015 4:00:00 AM,10,E05
8/6/2015 7:00:00 AM,10,E02
8/10/2015 4:00:00 AM,10,E03
8/17/2015 8:00:00 AM,10,E04
9/10/2015 11:00:00 AM,10,E01
9/14/2015 5:00:00 PM,10,E01
9/18/2015 5:00:00 AM,10,E01
10/5/2015 12:00:00 AM,10,E01
10/27/2015 1:00:00 PM,10,E03
10/31/2015 6:00:00 PM,10,E01
11/9/2015 5:00:00 PM,10,E01
11/21/2015 6:00:00 AM,10,E03
12/8/2015 9:00:00 PM,10,E02
12/17/2015 9:00:00 AM,10,E01
12/23/2015 1:00:00 PM,10,E02
1/19/2015 6:00:00 AM,11,E02
1/19/2015 6:00:00 AM,11,E03
2/15/2015 1:00:00 AM,11,E04
2/18/2015 6:00:00 AM,11,E04
2/26/2015 11:00:00 PM,11,E04
3/20/2015 7:00:00 AM,11,E03
4/8/2015 2:00:00 AM,11,E01
4/12/2015 12:00:00 PM,11,E03
4/15/2015 2:00:00 AM,11,E01
4/19/2015 6:00:00 AM,11,E02
4/19/2015 6:00:00 AM,11,E03
4/19/2015 6:00:00 AM,11,E04
5/10/2015 10:00:00 PM,11,E04
5/25/2015 11:00:00 PM,11,E01
6/8/2015 8:00:00 AM,11,E03
6/16/2015 8:00:00 AM,11,E01
6/17/2015 2:00:00 AM,11,E02
6/21/2015 1:00:00 PM,11,E04
7/15/2015 12:00:00 AM,11,E02
7/18/2015 7:00:00 AM,11,E02
8/20/2015 2:00:00 PM,11,E03
8/25/2015 10:00:00 PM,11,E02
8/26/2015 4:00:00 PM,11,E04
9/4/2015 1:00:00 PM,11,E04
9/13/2015 4:00:00 AM,11,E01
9/29/2015 5:00:00 PM,11,E04
10/1/2015 6:00:00 AM,11,E04
10/8/2015 1:00:00 AM,11,E03
10/11/2015 7:00:00 AM,11,E01
10/20/2015 4:00:00 PM,11,E01
11/2/2015 1:00:00 PM,11,E04
11/3/2015 5:00:00 PM,11,E02
11/8/2015 8:00:00 AM,11,E03
11/14/2015 9:00:00 AM,11,E02
12/4/2015 1:00:00 AM,11,E02
12/11/2015 10:00:00 AM,11,E02
12/15/2015 6:00:00 AM,11,E04
12/15/2015 9:00:00 PM,11,E02
12/17/2015 3:00:00 AM,11,E03
1/6/2015 6:00:00 AM,12,E01
1/6/2015 6:00:00 AM,12,E02
1/6/2015 6:00:00 AM,12,E03
1/16/2015 8:00:00 PM,12,E03
2/6/2015 1:00:00 PM,12,E02
3/14/2015 3:00:00 PM,12,E02
3/22/2015 6:00:00 AM,12,E02
3/22/2015 6:00:00 AM,12,E03
4/3/2015 5:00:00 AM,12,E03
4/5/2015 12:00:00 AM,12,E04
4/10/2015 5:00:00 PM,12,E02
4/25/2015 7:00:00 PM,12,E03
4/26/2015 5:00:00 AM,12,E04
5/4/2015 3:00:00 AM,12,E02
5/14/2015 10:00:00 AM,12,E01
5/29/2015 12:00:00 PM,12,E02
6/13/2015 10:00:00 AM,12,E03
6/28/2015 7:00:00 PM,12,E03
7/5/2015 6:00:00 AM,12,E01
7/15/2015 2:00:00 AM,12,E05
7/17/2015 9:00:00 AM,12,E02
7/22/2015 6:00:00 PM,12,E05
8/5/2015 5:00:00 AM,12,E02
8/16/2015 5:00:00 PM,12,E02
8/28/2015 8:00:00 PM,12,E02
9/3/2015 6:00:00 AM,12,E01
9/4/2015 8:00:00 PM,12,E02
9/20/2015 5:00:00 AM,12,E04
9/30/2015 12:00:00 PM,12,E01
10/1/2015 3:00:00 PM,12,E02
10/3/2015 12:00:00 AM,12,E04
10/3/2015 6:00:00 AM,12,E02
10/3/2015 6:00:00 AM,12,E03
10/3/2015 10:00:00 PM,12,E02
10/8/2015 11:00:00 PM,12,E01
10/9/2015 10:00:00 PM,12,E01
11/4/2015 10:00:00 PM,12,E01
11/5/2015 5:00:00 AM,12,E01
11/27/2015 12:00:00 AM,12,E03
11/28/2015 11:00:00 PM,12,E02
12/12/2015 4:00:00 PM,12,E04
1/10/2015 4:00:00 AM,13,E05
1/13/2015 9:00:00 PM,13,E03
1/26/2015 9:00:00 AM,13,E02
1/27/2015 7:00:00 AM,13,E01
1/28/2015 8:00:00 PM,13,E01
2/10/2015 8:00:00 PM,13,E01
2/13/2015 10:00:00 AM,13,E04
2/14/2015 5:00:00 AM,13,E02
2/25/2015 8:00:00 PM,13,E03
3/10/2015 6:00:00 PM,13,E03
3/20/2015 4:00:00 PM,13,E03
4/6/2015 11:00:00 PM,13,E02
4/10/2015 6:00:00 AM,13,E04
4/10/2015 6:00:00 AM,13,E05
4/13/2015 6:00:00 PM,13,E04
5/5/2015 9:00:00 AM,13,E04
6/9/2015 6:00:00 AM,13,E04
6/24/2015 6:00:00 AM,13,E05
7/9/2015 6:00:00 AM,13,E02
7/9/2015 6:00:00 AM,13,E03
7/29/2015 4:00:00 AM,13,E03
8/4/2015 6:00:00 PM,13,E02
8/8/2015 6:00:00 AM,13,E02
8/8/2015 6:00:00 AM,13,E03
8/23/2015 6:00:00 AM,13,E01
8/23/2015 6:00:00 AM,13,E04
8/25/2015 3:00:00 PM,13,E03
9/3/2015 8:00:00 PM,13,E04
9/18/2015 10:00:00 PM,13,E01
9/22/2015 6:00:00 AM,13,E05
9/29/2015 12:00:00 PM,13,E04
10/4/2015 7:00:00 AM,13,E01
10/22/2015 6:00:00 AM,13,E01
10/23/2015 6:00:00 PM,13,E05
11/6/2015 7:00:00 AM,13,E01
11/26/2015 3:00:00 AM,13,E01
12/6/2015 6:00:00 AM,13,E05
12/13/2015 5:00:00 PM,13,E05
12/21/2015 6:00:00 AM,13,E01
12/21/2015 6:00:00 AM,13,E02
12/21/2015 6:00:00 AM,13,E03
12/21/2015 8:00:00 AM,13,E01
1/1/2015 8:00:00 AM,14,E04
1/3/2015 4:00:00 PM,14,E01
1/24/2015 5:00:00 PM,14,E04
1/27/2015 11:00:00 AM,14,E04
1/30/2015 6:00:00 AM,14,E02
1/30/2015 6:00:00 AM,14,E03
2/9/2015 8:00:00 PM,14,E02
2/18/2015 9:00:00 PM,14,E05
2/19/2015 5:00:00 PM,14,E05
3/1/2015 6:00:00 AM,14,E01
3/7/2015 9:00:00 AM,14,E01
3/7/2015 5:00:00 PM,14,E02
3/16/2015 6:00:00 PM,14,E02
3/17/2015 7:00:00 AM,14,E02
4/17/2015 4:00:00 AM,14,E02
4/20/2015 1:00:00 AM,14,E05
5/11/2015 5:00:00 AM,14,E03
5/12/2015 4:00:00 AM,14,E03
5/31/2015 5:00:00 AM,14,E05
6/2/2015 8:00:00 PM,14,E04
6/19/2015 8:00:00 AM,14,E02
6/25/2015 2:00:00 AM,14,E01
6/26/2015 5:00:00 PM,14,E02
7/14/2015 6:00:00 AM,14,E01
7/14/2015 8:00:00 AM,14,E03
7/29/2015 6:00:00 AM,14,E02
7/29/2015 6:00:00 AM,14,E03
8/14/2015 12:00:00 PM,14,E04
8/22/2015 1:00:00 PM,14,E04
8/28/2015 10:00:00 AM,14,E03
9/20/2015 6:00:00 PM,14,E02
10/2/2015 6:00:00 PM,14,E03
10/13/2015 11:00:00 AM,14,E01
10/21/2015 10:00:00 AM,14,E03
11/30/2015 2:00:00 PM,14,E01
12/17/2015 12:00:00 AM,14,E05
12/22/2015 1:00:00 AM,14,E02
12/23/2015 12:00:00 PM,14,E01
1/13/2015 11:00:00 PM,15,E04
1/14/2015 6:00:00 AM,15,E03
1/19/2015 6:00:00 AM,15,E02
1/19/2015 6:00:00 AM,15,E03
1/19/2015 6:00:00 AM,15,E05
1/22/2015 11:00:00 PM,15,E01
2/11/2015 2:00:00 AM,15,E02
2/14/2015 12:00:00 AM,15,E01
3/21/2015 11:00:00 PM,15,E01
3/24/2015 8:00:00 PM,15,E01
3/28/2015 11:00:00 PM,15,E02
4/6/2015 10:00:00 AM,15,E05
4/12/2015 1:00:00 PM,15,E04
4/23/2015 2:00:00 AM,15,E02
5/10/2015 1:00:00 AM,15,E01
5/30/2015 4:00:00 AM,15,E04
6/1/2015 9:00:00 PM,15,E01
6/2/2015 12:00:00 AM,15,E02
6/3/2015 6:00:00 AM,15,E01
6/11/2015 6:00:00 AM,15,E04
6/17/2015 11:00:00 AM,15,E02
6/18/2015 6:00:00 AM,15,E02
6/22/2015 10:00:00 AM,15,E01
6/24/2015 10:00:00 AM,15,E01
7/3/2015 5:00:00 PM,15,E04
7/5/2015 3:00:00 PM,15,E02
7/5/2015 9:00:00 PM,15,E02
7/7/2015 2:00:00 PM,15,E01
7/22/2015 12:00:00 AM,15,E02
8/2/2015 6:00:00 AM,15,E01
8/9/2015 3:00:00 PM,15,E04
9/1/2015 6:00:00 AM,15,E02
9/23/2015 3:00:00 PM,15,E03
10/2/2015 1:00:00 PM,15,E03
10/5/2015 8:00:00 PM,15,E03
10/7/2015 1:00:00 AM,15,E01
10/7/2015 8:00:00 PM,15,E04
10/15/2015 1:00:00 PM,15,E04
10/26/2015 1:00:00 AM,15,E02
10/31/2015 6:00:00 AM,15,E02
10/31/2015 6:00:00 AM,15,E03
10/31/2015 6:00:00 AM,15,E05
11/6/2015 2:00:00 PM,15,E01
11/11/2015 6:00:00 AM,15,E03
11/13/2015 7:00:00 PM,15,E02
11/14/2015 7:00:00 PM,15,E04
11/19/2015 1:00:00 PM,15,E01
11/20/2015 11:00:00 PM,15,E04
11/22/2015 8:00:00 AM,15,E03
12/21/2015 10:00:00 PM,15,E03
12/30/2015 6:00:00 AM,15,E05
1/16/2015 6:00:00 AM,16,E01
2/9/2015 2:00:00 AM,16,E03
2/13/2015 12:00:00 AM,16,E01
2/22/2015 5:00:00 AM,16,E01
2/27/2015 4:00:00 PM,16,E03
3/2/2015 6:00:00 AM,16,E04
3/10/2015 1:00:00 AM,16,E03
3/10/2015 7:00:00 PM,16,E05
3/13/2015 5:00:00 PM,16,E05
3/25/2015 12:00:00 PM,16,E02
4/1/2015 6:00:00 AM,16,E01
4/10/2015 6:00:00 PM,16,E01
4/22/2015 3:00:00 AM,16,E03
4/22/2015 10:00:00 AM,16,E01
4/28/2015 8:00:00 AM,16,E04
4/28/2015 2:00:00 PM,16,E01
5/16/2015 6:00:00 AM,16,E04
5/21/2015 2:00:00 PM,16,E01
5/28/2015 5:00:00 PM,16,E02
5/31/2015 6:00:00 AM,16,E02
5/31/2015 6:00:00 AM,16,E03
6/15/2015 6:00:00 AM,16,E01
6/22/2015 11:00:00 AM,16,E03
6/30/2015 6:00:00 AM,16,E02
6/30/2015 6:00:00 AM,16,E03
6/30/2015 6:00:00 AM,16,E04
7/7/2015 12:00:00 PM,16,E02
7/7/2015 5:00:00 PM,16,E03
7/7/2015 9:00:00 PM,16,E04
8/1/2015 8:00:00 PM,16,E04
8/5/2015 8:00:00 AM,16,E01
8/14/2015 6:00:00 AM,16,E04
9/22/2015 12:00:00 AM,16,E01
9/24/2015 12:00:00 AM,16,E01
10/4/2015 12:00:00 PM,16,E03
10/13/2015 6:00:00 AM,16,E04
11/26/2015 2:00:00 AM,16,E03
11/27/2015 6:00:00 AM,16,E02
11/27/2015 6:00:00 AM,16,E03
12/7/2015 2:00:00 AM,16,E01
12/16/2015 8:00:00 PM,16,E03
1/15/2015 6:00:00 AM,17,E04
1/26/2015 11:00:00 PM,17,E02
2/4/2015 12:00:00 AM,17,E03
2/13/2015 1:00:00 AM,17,E02
2/14/2015 6:00:00 AM,17,E02
2/14/2015 6:00:00 AM,17,E03
2/17/2015 4:00:00 AM,17,E02
3/4/2015 3:00:00 PM,17,E01
3/6/2015 8:00:00 AM,17,E04
3/10/2015 6:00:00 PM,17,E03
3/16/2015 6:00:00 AM,17,E04
3/22/2015 6:00:00 AM,17,E01
3/27/2015 10:00:00 PM,17,E02
3/31/2015 6:00:00 AM,17,E02
3/31/2015 6:00:00 AM,17,E03
3/31/2015 6:00:00 AM,17,E05
4/16/2015 12:00:00 PM,17,E01
4/29/2015 11:00:00 AM,17,E04
5/15/2015 6:00:00 AM,17,E01
5/19/2015 2:00:00 PM,17,E04
5/24/2015 4:00:00 PM,17,E03
6/10/2015 8:00:00 AM,17,E01
6/14/2015 6:00:00 AM,17,E04
7/14/2015 6:00:00 AM,17,E02
7/14/2015 6:00:00 AM,17,E03
7/16/2015 12:00:00 AM,17,E03
7/24/2015 8:00:00 PM,17,E02
7/25/2015 1:00:00 PM,17,E04
7/28/2015 4:00:00 AM,17,E02
7/29/2015 6:00:00 AM,17,E01
8/1/2015 11:00:00 PM,17,E01
8/8/2015 10:00:00 PM,17,E03
8/13/2015 2:00:00 AM,17,E01
8/28/2015 6:00:00 AM,17,E05
9/4/2015 6:00:00 PM,17,E01
9/6/2015 4:00:00 AM,17,E02
9/9/2015 12:00:00 AM,17,E02
9/16/2015 6:00:00 AM,17,E05
9/21/2015 9:00:00 PM,17,E03
10/7/2015 6:00:00 PM,17,E01
10/11/2015 1:00:00 AM,17,E02
10/16/2015 2:00:00 AM,17,E02
10/18/2015 2:00:00 AM,17,E04
10/27/2015 6:00:00 AM,17,E04
10/27/2015 6:00:00 AM,17,E05
11/25/2015 6:00:00 PM,17,E02
11/26/2015 6:00:00 AM,17,E02
11/26/2015 6:00:00 AM,17,E03
12/26/2015 6:00:00 AM,17,E01
1/6/2015 7:00:00 PM,18,E01
1/7/2015 8:00:00 PM,18,E05
1/10/2015 2:00:00 AM,18,E05
1/24/2015 6:00:00 AM,18,E01
